run_id,min_wealth,max_wealth,total_wealth,gini_index,lorenz_list,poor,middle_class,rich
1,0.12499999999999734,740.0,29868.679365079366,0.5285722146275431,"[(0.0, 0.0), (1.0, 0.0020924929166125407), (2.0, 0.028318404138156502), (3.0, 0.06748987153714342), (4.0, 0.13553774118538356), (5.0, 0.18743156551737475), (6.0, 0.27459087047067615), (7.000000000000001, 0.3452892311466255), (8.0, 0.4614644378769543), (9.0, 0.548233144152488), (10.0, 0.6821526908156912), (11.0, 0.7786863640354169), (12.0, 0.9319963450592297), (13.0, 1.044711963500759), (14.000000000000002, 1.2224343618850515), (15.0, 1.3479839368818045), (16.0, 1.541162882943475), (17.0, 1.6736874343289367), (18.0, 1.8880703086122812), (19.0, 2.0387297986083848), (20.0, 2.281737975990988), (21.0, 2.4558333866531523), (22.0, 2.73695283502366), (23.0, 2.9321405742852784), (24.0, 3.232622557110841), (25.0, 3.4351758714389358), (26.0, 3.7448648230975934), (27.0, 3.9578527021031955), (28.000000000000004, 4.28829918349465), (28.999999999999996, 4.514288418488805), (30.0, 4.865208116289782), (31.0, 5.102915311616968), (32.0, 5.482130827918271), (33.0, 5.7415999495782275), (34.0, 6.140289599956806), (35.0, 6.412592678171985), (36.0, 6.852964787449485), (37.0, 7.164327733441434), (38.0, 7.644764107095675), (39.0, 7.979562973753683), (40.0, 8.500063611784665), (41.0, 8.85550840855325), (42.0, 9.39676657631703), (43.0, 9.763482934929767), (44.0, 10.323713038470835), (45.0, 10.705662745516511), (46.0, 11.307742707389828), (47.0, 11.721888905445786), (48.0, 12.392156236495117), (49.0, 12.852783677205426), (50.0, 13.567077059220287), (51.0, 14.069275359207298), (52.0, 14.837638758187428), (53.0, 15.366453568073748), (54.0, 16.187157189874746), (55.00000000000001, 16.749172887371323), (56.00000000000001, 17.626345918015303), (56.99999999999999, 18.23009987422191), (57.99999999999999, 19.167536700864332), (59.0, 19.81341951445874), (60.0, 20.826465085154762), (61.0, 21.55805640861362), (62.0, 22.6773129340561), (63.0, 23.440375350980812), (64.0, 24.609939391839454), (65.0, 25.399897317719024), (66.0, 26.589995689066022), (67.0, 27.420296878377883), (68.0, 28.67969861512309), (69.0, 29.539015706211973), (70.0, 30.874974783799647), (71.0, 31.79104293992092), (72.0, 33.21059013455088), (73.0, 34.18039085163691), (74.0, 35.65573785737653), (75.0, 36.652880481906294), (76.0, 38.19033267741098), (77.0, 39.23657913571726), (78.0, 40.90995967108509), (79.0, 42.080639708165926), (80.0, 43.951049376562), (81.0, 45.267845204734286), (82.0, 47.404977970234576), (83.0, 48.90112236271493), (84.0, 51.23857645009892), (85.0, 52.82108699307466), (86.0, 55.234149824512244), (87.0, 56.99560106174817), (88.0, 59.86949061893575), (89.0, 61.80965005121891), (90.0, 64.80386791536368), (91.0, 66.8493773910219), (92.0, 69.98973496046291), (93.0, 72.20610345773892), (94.0, 75.66401775220504), (95.0, 78.11056047030843), (96.0, 81.95164409626307), (97.0, 84.85156027963251), (98.0, 89.58840624473223), (99.0, 92.95304185496002), (100.0, 100.0)]",215,31,4
2,1.0,678.0,26151.918037518037,0.49976014086898807,"[(0.0, 0.0), (1.0, 0.007647622622290122), (2.0, 0.02549207540763374), (3.0, 0.07190586127481834), (4.0, 0.14857327806327678), (5.0, 0.2070229652479227), (6.0, 0.31730653909475726), (7.000000000000001, 0.4052541992510936), (8.0, 0.5707614988351557), (9.0, 0.6880250457102708), (10.0, 0.8855886301194323), (11.0, 1.0277069505169905), (12.0, 1.2460647850086646), (13.0, 1.399017237454467), (14.000000000000002, 1.630230361401705), (15.0, 1.7916194768990816), (16.0, 2.0519269492907224), (17.0, 2.244392118618357), (18.0, 2.5485125782314273), (19.0, 2.756527913557719), (20.0, 3.0764898771741045), (21.0, 3.293069335929008), (22.0, 3.6265056822608575), (23.0, 3.8533851533887975), (24.0, 4.2104107737853536), (25.0, 4.453860093928257), (26.0, 4.826044394879708), (27.0, 5.080965148956046), (28.000000000000004, 5.47033839218236), (28.999999999999996, 5.7354559764217505), (30.0, 6.143966484829081), (31.0, 6.42050998143868), (32.0, 6.840883409223205), (33.0, 7.123845446247941), (34.0, 7.555617473464736), (35.0, 7.84845768970993), (36.0, 8.305403141391764), (37.0, 8.617681065135278), (38.0, 9.096613431856197), (39.0, 9.42482390272948), (40.0, 9.940401127848872), (41.0, 10.292191768474217), (42.0, 10.83899678596796), (43.0, 11.208631879378652), (44.0, 11.786027387361555), (45.0, 12.176884633549099), (46.0, 12.785043613961431), (47.0, 13.208791431078323), (48.0, 13.892871274642173), (49.0, 14.37306914082083), (50.0, 15.129273349162995), (51.0, 15.640198270520491), (52.0, 16.43937483454981), (53.0, 17.009760021795614), (54.0, 17.893697736555318), (55.00000000000001, 18.505507546338524), (56.00000000000001, 19.456043308100668), (56.99999999999999, 20.12176885737102), (57.99999999999999, 21.149673067995337), (59.0, 21.840468859520744), (60.0, 22.895622277893285), (61.0, 23.641265483566574), (62.0, 24.796056499532384), (63.0, 25.580575120202308), (64.0, 26.776927323395206), (65.0, 27.594904293037654), (66.0, 28.877155686041633), (67.0, 29.747448932972354), (68.0, 31.094705118265797), (69.0, 32.01624364425176), (70.0, 33.484356545144436), (71.0, 34.49027991027143), (72.0, 36.018529830959075), (73.0, 37.06249404909019), (74.0, 38.640013199156584), (75.0, 39.73043672471812), (76.0, 41.42629704121095), (77.0, 42.5925594911102), (78.0, 44.36241055647369), (79.0, 45.55276301763315), (80.0, 47.43031810159389), (81.0, 48.739973475661074), (82.0, 50.724155234556015), (83.0, 52.09320714432298), (84.0, 54.20163835471894), (85.0, 55.631743785087195), (86.0, 57.824572111651854), (87.0, 59.35664584365063), (88.0, 61.740728465961055), (89.0, 63.35558771284614), (90.0, 65.82130870664952), (91.0, 67.53246426838693), (92.0, 70.35743233487239), (93.0, 72.50794381626035), (94.0, 75.95510971325763), (95.0, 78.3093028771526), (96.0, 81.93618790577369), (97.0, 84.59947248398623), (98.0, 89.42129854734016), (99.0, 93.17481546054867), (100.0, 100.0)]",226,18,6
3,3.0,634.5,25529.05476190476,0.4953912583076443,"[(0.0, 0.0), (1.0, 0.025022842787065343), (2.0, 0.09161363574258016), (3.0, 0.15246866711999393), (4.0, 0.26671757660249484), (5.0, 0.3515881950752099), (6.0, 0.48770761008721814), (7.000000000000001, 0.5875937995204904), (8.0, 0.7504148168058374), (9.0, 0.8755570100659351), (10.0, 1.066842327085208), (11.0, 1.2049202948312023), (12.0, 1.425583902860261), (13.0, 1.5803095688451336), (14.000000000000002, 1.8231701078593645), (15.0, 1.9974813011840942), (16.0, 2.2736372366760826), (17.0, 2.4717774882643058), (18.0, 2.7773117147660797), (19.0, 2.9888354100365384), (20.0, 3.312975887511177), (21.0, 3.53625089918555), (22.0, 3.8783447767217245), (23.0, 4.113371104800012), (24.0, 4.477661913321358), (25.0, 4.728356663271532), (26.0, 5.11282056495293), (27.0, 5.379183736774989), (28.000000000000004, 5.793128520323669), (28.999999999999996, 6.075160114017614), (30.0, 6.513875926430418), (31.0, 6.819410152932191), (32.0, 7.29044208545576), (33.0, 7.617846817487041), (34.0, 8.12772337923466), (35.0, 8.473538506965408), (36.0, 9.014099061545467), (37.0, 9.38700750209635), (38.0, 9.962626150614758), (39.0, 10.347938758480884), (40.0, 10.94164137724309), (41.0, 11.347061793178138), (42.0, 11.985549984457485), (43.0, 12.413820182289031), (44.0, 13.067976795440265), (45.0, 13.512568266055025), (46.0, 14.191663784019012), (47.0, 14.653882229239645), (48.0, 15.3601363451149), (49.0, 15.835952742174348), (50.0, 16.556700148281095), (51.0, 17.046338331777527), (52.0, 17.80233968709602), (53.0, 18.31678620522294), (54.0, 19.093678789703944), (55.00000000000001, 19.6260787078924), (56.00000000000001, 20.42902004373542), (56.99999999999999, 20.989166125655338), (57.99999999999999, 21.86496562320262), (59.0, 22.460365654334282), (60.0, 23.374030504738627), (61.0, 24.01121299419532), (62.0, 25.007071774335927), (63.0, 25.701705143989535), (64.0, 26.788701911351616), (65.0, 27.53948045937948), (66.0, 28.678276283334686), (67.0, 29.446681805968417), (68.0, 30.612020682689927), (69.0, 31.40967392615119), (70.0, 32.64160359582821), (71.0, 33.49644657912185), (72.0, 34.831526692788785), (73.0, 35.755450628942576), (74.0, 37.20608535391467), (75.0, 38.21663327956018), (76.0, 39.78517287911822), (77.0, 40.87974271705171), (78.0, 42.62154894847636), (79.0, 43.84773353013369), (80.0, 45.743286151176214), (81.0, 47.0576056058629), (82.0, 49.09132945906732), (83.0, 50.524924775253744), (84.0, 52.74762098796302), (85.0, 54.25897084768867), (86.0, 56.61902689214148), (87.0, 58.30468794519186), (88.0, 61.03301718872511), (89.0, 62.984770946791436), (90.0, 66.0681858009963), (91.0, 68.19125696463684), (92.0, 71.50462456269481), (93.0, 73.7980898141921), (94.0, 77.49995033669853), (95.0, 80.04541603996866), (96.0, 83.96317435885145), (97.0, 86.74046742073435), (98.0, 91.03622641727638), (99.0, 94.03555407410214), (100.0, 100.0)]",216,32,2
4,1.6666666666666679,669.0,32037.812698412698,0.500572511291469,"[(0.0, 0.0), (1.0, 0.01508633994096856), (2.0, 0.06195803748170196), (3.0, 0.10220437932914792), (4.0, 0.16775192527956306), (5.0, 0.22887761297141845), (6.0, 0.33801947916504615), (7.000000000000001, 0.42229489538700854), (8.0, 0.5596326107116878), (9.0, 0.654832617925386), (10.0, 0.8132391873055561), (11.0, 0.923941709355146), (12.0, 1.094573416273687), (13.0, 1.2225471964625927), (14.000000000000002, 1.4430158470481953), (15.0, 1.5999137824342684), (16.0, 1.849618719388231), (17.0, 2.0244121752560047), (18.0, 2.2961372231681394), (19.0, 2.4834159258836115), (20.0, 2.7736979150925927), (21.0, 2.975022520511725), (22.0, 3.28388374610121), (23.0, 3.4945722866561155), (24.0, 3.8160673929843423), (25.0, 4.034559212819059), (26.0, 4.367499128757676), (27.0, 4.597435758202783), (28.000000000000004, 4.943901358226405), (28.999999999999996, 5.18112104833267), (30.0, 5.551516704814381), (31.0, 5.805383390717576), (32.0, 6.212194350505073), (33.0, 6.488430437010393), (34.0, 6.931136481485025), (35.0, 7.237649291596012), (36.0, 7.710379382061536), (37.0, 8.043319298000151), (38.0, 8.554927059899756), (39.0, 8.909143917341325), (40.0, 9.461682975602937), (41.0, 9.848205409262924), (42.0, 10.432306874287734), (43.0, 10.841822970892233), (44.0, 11.500315698384577), (45.0, 11.954466552469595), (46.0, 12.664564966932426), (47.0, 13.159552982581793), (48.0, 13.908474569385323), (49.0, 14.428172969420757), (50.0, 15.22301499686234), (51.0, 15.768204109211826), (52.0, 16.600657942782096), (53.0, 17.16062126390136), (54.0, 18.02726832410631), (55.00000000000001, 18.614699188290505), (56.00000000000001, 19.518270622878067), (56.99999999999999, 20.14877558868682), (57.99999999999999, 21.121844514879296), (59.0, 21.782782269879313), (60.0, 22.812294916195754), (61.0, 23.54705169318279), (62.0, 24.68867145181919), (63.0, 25.464451182734372), (64.0, 26.64452996067841), (65.0, 27.44753942043286), (66.0, 28.66786825607162), (67.0, 29.50705025044315), (68.0, 30.79313471947979), (69.0, 31.69259271113271), (70.0, 33.07781598549571), (71.0, 34.0501045837602), (72.0, 35.59619431840015), (73.0, 36.636683577570196), (74.0, 38.20764719387636), (75.0, 39.27253470626128), (76.0, 40.936818111059445), (77.0, 42.11417688879738), (78.0, 43.921381688760434), (79.0, 45.171467029386214), (80.0, 47.115784116605866), (81.0, 48.48916126985266), (82.0, 50.61009257810538), (83.0, 52.06368744234863), (84.0, 54.280807173190496), (85.0, 55.77851657629561), (86.0, 58.16543566426616), (87.0, 59.821291527442135), (88.0, 62.38633347043985), (89.0, 64.13686912221085), (90.0, 66.95557709535885), (91.0, 68.89947800768358), (92.0, 71.87356785052901), (93.0, 73.9885166446672), (94.0, 77.29213030118875), (95.0, 79.77520065327568), (96.0, 83.61259329377756), (97.0, 86.28443611918497), (98.0, 90.50158835130433), (99.0, 93.92930882961612), (100.0, 100.0)]",202,42,6
5,1.3333333333333321,873.0,34502.481962481965,0.5323881290427273,"[(0.0, 0.0), (1.0, 0.009529397889270772), (2.0, 0.050347717419580405), (3.0, 0.09623813582643741), (4.0, 0.18016584540000052), (5.0, 0.24508871101980662), (6.0, 0.3531485699420583), (7.000000000000001, 0.4330945093771617), (8.0, 0.5649690801673929), (9.0, 0.6586821451245534), (10.0, 0.8049166841626718), (11.0, 0.903460319478449), (12.0, 1.0557198971820418), (13.0, 1.1813147265060715), (14.000000000000002, 1.384842757615781), (15.0, 1.540387123163233), (16.0, 1.778051184807166), (17.0, 1.94528553062247), (18.0, 2.2035453877045046), (19.0, 2.3860342983042395), (20.0, 2.674419348713646), (21.0, 2.8734388474886465), (22.0, 3.177764780081488), (23.0, 3.3808902636613123), (24.0, 3.694007834306836), (25.0, 3.9070359871218243), (26.0, 4.23889617075878), (27.0, 4.477350689370486), (28.000000000000004, 4.842541808481895), (28.999999999999996, 5.096967949270229), (30.0, 5.479549121672657), (31.0, 5.737260050304848), (32.0, 6.128536249352787), (33.0, 6.389387048718079), (34.0, 6.797394586917226), (35.0, 7.075635439573539), (36.0, 7.495895060773175), (37.0, 7.782830940074997), (38.0, 8.22108851361468), (39.0, 8.517685533633735), (40.0, 8.97224220437955), (41.0, 9.279466479187558), (42.0, 9.745374990276122), (43.0, 10.065110442312951), (44.0, 10.569421987752516), (45.0, 10.91215095469636), (46.0, 11.445445922287622), (47.0, 11.817158311383166), (48.0, 12.413637139265134), (49.0, 12.832930646393049), (50.0, 13.481952278147169), (51.0, 13.927765616543889), (52.0, 14.617184618125636), (53.0, 15.086909279797508), (54.0, 15.817291518020326), (55.00000000000001, 16.304792678611907), (56.00000000000001, 17.059859131367254), (56.99999999999999, 17.593733767401552), (57.99999999999999, 18.435074206761794), (59.0, 19.008945965365438), (60.0, 19.919122032335963), (61.0, 20.556781472525135), (62.0, 21.54584075345187), (63.0, 22.22115448958646), (64.0, 23.257794888545565), (65.0, 23.97465152976426), (66.0, 25.079402970779856), (67.0, 25.842729698848444), (68.0, 27.039020448159825), (69.0, 27.86896074147373), (70.0, 29.14727457547442), (71.0, 30.04339368270137), (72.0, 31.470827223672554), (73.0, 32.4427379798262), (74.0, 33.9402630967009), (75.0, 34.989462978592414), (76.0, 36.68064566114406), (77.0, 37.858821771610636), (78.0, 39.727017254546375), (79.0, 41.03416959358801), (80.0, 43.10600122039864), (81.0, 44.548071389556426), (82.0, 46.80022820785421), (83.0, 48.326929969694966), (84.0, 50.75429157489977), (85.0, 52.42064512580813), (86.0, 55.011763066170026), (87.0, 56.811633581790545), (88.0, 59.606601591286065), (89.0, 61.53844328910398), (90.0, 64.55870910012538), (91.0, 66.68585075754217), (92.0, 70.00010508058897), (93.0, 72.3682921989007), (94.0, 76.05739878177616), (95.0, 78.62822832663187), (96.0, 82.6040292602912), (97.0, 85.5093758024811), (98.0, 90.07655931229407), (99.0, 93.50191675358904), (100.0, 100.0)]",212,34,4
6,5.0,830.9166666666667,27145.347222222223,0.5241056479686987,"[(0.0, 0.0), (1.0, 0.04015421099891786), (2.0, 0.1141386517538047), (3.0, 0.17308061285313367), (4.0, 0.27131721468534864), (5.0, 0.34253875101370446), (6.0, 0.4635451937706007), (7.000000000000001, 0.545511358424355), (8.0, 0.6832881924940365), (9.0, 0.7827118199317241), (10.0, 0.9401359743678485), (11.0, 1.051880108951993), (12.0, 1.2317758860572365), (13.0, 1.3570275533933105), (14.000000000000002, 1.5577986083878999), (15.0, 1.6977857659988063), (16.0, 1.9214099876071307), (17.0, 2.0742906992085155), (18.0, 2.3137424161745397), (19.0, 2.4758328091976938), (20.0, 2.728792058915648), (21.0, 2.901934069644927), (22.0, 3.1720847246835175), (23.0, 3.362418140733434), (24.0, 3.6534440736613707), (25.0, 3.8511861667661336), (26.0, 4.161859420060513), (27.0, 4.382891774182997), (28.000000000000004, 4.735929562017519), (28.999999999999996, 4.9836699922631365), (30.0, 5.363108866840067), (31.0, 5.627488121521016), (32.0, 6.03639797664761), (33.0, 6.312688419300715), (34.0, 6.742105165059785), (35.0, 7.03222328653329), (36.0, 7.481655739915673), (37.0, 7.794784908255858), (38.0, 8.284555766265594), (39.0, 8.621016127540932), (40.0, 9.14167011725167), (41.0, 9.49900575641635), (42.0, 10.050993128919824), (43.0, 10.439027706157074), (44.0, 11.045331733090274), (45.0, 11.455469545739772), (46.0, 12.094902112415856), (47.0, 12.53573886313792), (48.0, 13.208045606927143), (49.0, 13.664845805446943), (50.0, 14.362325678455667), (51.0, 14.837545239819006), (52.0, 15.567565987184656), (53.0, 16.0639590446929), (54.0, 16.844975113759666), (55.00000000000001, 17.3840835508146), (56.00000000000001, 18.231286530365818), (56.99999999999999, 18.81399623060896), (57.99999999999999, 19.720597269768017), (59.0, 20.338382699540357), (60.0, 21.290111177666084), (61.0, 21.930491025859837), (62.0, 22.922189521356046), (63.0, 23.601864010282682), (64.0, 24.646364679263712), (65.0, 25.351826276171302), (66.0, 26.461040306609295), (67.0, 27.22519827311164), (68.0, 28.43903428450095), (69.0, 29.278957230166387), (70.0, 30.58427607701194), (71.0, 31.492631341203708), (72.0, 32.90815937572978), (73.0, 33.88684152148323), (74.0, 35.40091314722224), (75.0, 36.44387886929964), (76.0, 38.06150239872), (77.0, 39.15561255162629), (78.0, 40.840370273048784), (79.0, 42.02105143131971), (80.0, 43.85174313321402), (81.0, 45.11064518569386), (82.0, 47.119583693162646), (83.0, 48.58760691179281), (84.0, 50.851285207387775), (85.0, 52.41165083174022), (86.0, 54.93375278803004), (87.0, 56.73547346350901), (88.0, 59.50384668657955), (89.0, 61.37703448989147), (90.0, 64.25972617278167), (91.0, 66.30759093372647), (92.0, 69.56141523566369), (93.0, 71.9197076583983), (94.0, 75.51762320050317), (95.0, 78.02173557908247), (96.0, 82.14583091975115), (97.0, 84.96129192826243), (98.0, 89.42301418985319), (99.0, 93.13418250007035), (100.0, 100.0)]",226,23,1
7,2.1666666666666643,758.3333333333333,28935.347619047618,0.5059786259119881,"[(0.0, 0.0), (1.0, 0.01670390622904295), (2.0, 0.05644768311883486), (3.0, 0.09187148425973633), (4.0, 0.15177514797768354), (5.0, 0.20015887636525634), (6.0, 0.3032622975721078), (7.000000000000001, 0.38332584811821035), (8.0, 0.5151715079743461), (9.0, 0.615394945348604), (10.0, 0.7819732102258188), (11.0, 0.900052547362157), (12.0, 1.0833923181450666), (13.0, 1.2216315421095603), (14.000000000000002, 1.439358319853638), (15.0, 1.588656681735291), (16.0, 1.8253913527744863), (17.0, 1.9930064118314346), (18.0, 2.2660288791613095), (19.0, 2.462443776544194), (20.0, 2.771869239518052), (21.0, 2.9870040318127957), (22.0, 3.3171653783813273), (23.0, 3.544223303743008), (24.0, 3.9007653022180984), (25.0, 4.144411934455518), (26.0, 4.519756113094826), (27.0, 4.775498677429139), (28.000000000000004, 5.165448488362315), (28.999999999999996, 5.428218213248156), (30.0, 5.82795996921215), (31.0, 6.104150418757878), (32.0, 6.534765601407276), (33.0, 6.833131926463974), (34.0, 7.288745368780285), (35.0, 7.603239603299508), (36.0, 8.093412851606942), (37.0, 8.435554930919062), (38.0, 8.975387329025645), (39.0, 9.343449262831111), (40.0, 9.906198103719904), (41.0, 10.286355969622262), (42.0, 10.867939904776215), (43.0, 11.265608072380742), (44.0, 11.882500609322294), (45.0, 12.30816221977963), (46.0, 12.953393797633906), (47.0, 13.403247272285027), (48.0, 14.08753143090927), (49.0, 14.554088811789434), (50.0, 15.298967830251451), (51.0, 15.814254537579101), (52.0, 16.6109732650278), (53.0, 17.17534312538808), (54.0, 18.035882294567052), (55.00000000000001, 18.619943015817036), (56.00000000000001, 19.512738003921058), (56.99999999999999, 20.12433137061064), (57.99999999999999, 21.05404775144851), (59.0, 21.680156236654362), (60.0, 22.64057324514768), (61.0, 23.326066996981616), (62.0, 24.391200217628036), (63.0, 25.12041212404074), (64.0, 26.243317820368993), (65.0, 27.010372714341973), (66.0, 28.176823766219037), (67.0, 28.983507237728517), (68.0, 30.24033218227237), (69.0, 31.106631319116524), (70.0, 32.434937462385356), (71.0, 33.349332329233825), (72.0, 34.75862361787519), (73.0, 35.70394951108572), (74.0, 37.19981311373484), (75.0, 38.256767180296706), (76.0, 39.87543329356762), (77.0, 40.995171007680014), (78.0, 42.83565347573729), (79.0, 44.146737315687204), (80.0, 46.1523580567054), (81.0, 47.516894396588256), (82.0, 49.59105875282218), (83.0, 51.01377076612342), (84.0, 53.22628954567515), (85.0, 54.75498496401584), (86.0, 57.082011900751475), (87.0, 58.66888299251056), (88.0, 61.200964778126874), (89.0, 62.96156472319324), (90.0, 65.66080077045329), (91.0, 67.5623964954382), (92.0, 70.78601999893688), (93.0, 73.0324073883599), (94.0, 76.44979620411549), (95.0, 78.82952684498758), (96.0, 82.50179422992771), (97.0, 85.21819498083), (98.0, 89.54479469253539), (99.0, 93.17703030220247), (100.0, 100.0)]",221,24,5
8,0.1666666666666714,756.0,29758.355555555554,0.4895107664039296,"[(0.0, 0.0), (1.0, 0.0039204675288210524), (2.0, 0.03271590148030453), (3.0, 0.06463970850070441), (4.0, 0.14752959339577776), (5.0, 0.22033827607388276), (6.0, 0.34047260249275596), (7.000000000000001, 0.4298032554708925), (8.0, 0.5771008211965972), (9.0, 0.6795930437357757), (10.0, 0.8441646694507143), (11.0, 0.9656991628441666), (12.0, 1.157242004966566), (13.0, 1.300059036373618), (14.000000000000002, 1.5252058858859117), (15.0, 1.6820245870387531), (16.0, 1.9290140413544785), (17.0, 2.0987142786734463), (18.0, 2.3672663043976874), (19.0, 2.555448745781097), (20.0, 2.843883142544359), (21.0, 3.0522279883617056), (22.0, 3.416495428468163), (23.0, 3.6671253169177938), (24.0, 4.049650934372761), (25.0, 4.313293041239477), (26.0, 4.7238219981860246), (27.0, 5.006095660261138), (28.000000000000004, 5.442387689539937), (28.999999999999996, 5.7454958361967865), (30.0, 6.210111243132781), (31.0, 6.525988912597791), (32.0, 7.007534338494981), (33.0, 7.3306928762278), (34.0, 7.8263519852287455), (35.0, 8.161271925548027), (36.0, 8.676533372193079), (37.0, 9.037216384844614), (38.0, 9.58664190566939), (39.0, 9.97386941717423), (40.0, 10.579301616982164), (41.0, 10.996551375406689), (42.0, 11.62830671433671), (43.0, 12.054797574793454), (44.0, 12.704475050998083), (45.0, 13.144127481015868), (46.0, 13.816207628813762), (47.0, 14.27994293079431), (48.0, 14.985907119377009), (49.0, 15.473165226530483), (50.0, 16.223318684830897), (51.0, 16.735219730736958), (52.0, 17.512592435023183), (53.0, 18.041295484624197), (54.0, 18.849471862351162), (55.00000000000001, 19.400857616940346), (56.00000000000001, 20.23647726736906), (56.99999999999999, 20.80774539299727), (57.99999999999999, 21.711693191785432), (59.0, 22.366971335888376), (60.0, 23.381812359063193), (61.0, 24.091977048569632), (62.0, 25.207070027124303), (63.0, 25.961479993027435), (64.0, 27.128539168724338), (65.0, 27.923273943495342), (66.0, 29.179199716830233), (67.0, 30.052343842177663), (68.0, 31.40148873220295), (69.0, 32.3300794697437), (70.0, 33.74480818085826), (71.0, 34.707282959183836), (72.0, 36.18529921754936), (73.0, 37.191339191169675), (74.0, 38.74546852627332), (75.0, 39.80875532676857), (76.0, 41.44885491411136), (77.0, 42.5631904690074), (78.0, 44.33255347144331), (79.0, 45.567500743021945), (80.0, 47.48796976535442), (81.0, 48.8121916832322), (82.0, 50.83192054263112), (83.0, 52.24860948751009), (84.0, 54.460033207160066), (85.0, 56.036621220535956), (86.0, 58.69133780433763), (87.0, 60.507394375137224), (88.0, 63.2871178664293), (89.0, 65.23872660227642), (90.0, 68.20035978690578), (91.0, 70.18635662364856), (92.0, 73.20847702157975), (93.0, 75.30592714949901), (94.0, 78.57895746927474), (95.0, 80.80074242453661), (96.0, 84.23451191299401), (97.0, 86.64279910926979), (98.0, 90.64184400870418), (99.0, 93.66900500774385), (100.0, 100.0)]",212,36,2
9,0.6666666666666714,620.55,30362.573412698413,0.4675347187369161,"[(0.0, 0.0), (1.0, 0.0054892141190167635), (2.0, 0.030190677654592133), (3.0, 0.06312596236869263), (4.0, 0.12538933394725404), (5.0, 0.17698794666601148), (6.0, 0.27497041869046046), (7.000000000000001, 0.3533563963100196), (8.0, 0.4933313563449467), (9.0, 0.6021824723250487), (10.0, 0.7849733024883065), (11.0, 0.9233014982875286), (12.0, 1.1532995698743305), (13.0, 1.312212318619865), (14.000000000000002, 1.567460775154144), (15.0, 1.7466287239988505), (16.0, 2.0298721725401148), (17.0, 2.2329730949437345), (18.0, 2.5557388851419196), (19.0, 2.786285878140623), (20.0, 3.1399010516876817), (21.0, 3.381426472924418), (22.0, 3.755790875841361), (23.0, 4.014019191468821), (24.0, 4.4180253506284535), (25.0, 4.689412096672641), (26.0, 5.102310782705081), (27.0, 5.381413795453715), (28.000000000000004, 5.815061710856038), (28.999999999999996, 6.114772801754353), (30.0, 6.576745062010803), (31.0, 6.891386815312843), (32.0, 7.376633343433923), (33.0, 7.7059861905749285), (34.0, 8.217580946467288), (35.0, 8.560107907493933), (36.0, 9.081583248800525), (37.0, 9.438931087948516), (38.0, 9.986041059190914), (39.0, 10.370395831804467), (40.0, 10.978067518248533), (41.0, 11.393052105646198), (42.0, 12.041053832396125), (43.0, 12.49830536851022), (44.0, 13.195984483037252), (45.0, 13.67738856127502), (46.0, 14.425842906402952), (47.0, 14.937437662295313), (48.0, 15.724042045550416), (49.0, 16.274061300275893), (50.0, 17.125914142025707), (51.0, 17.70941760287719), (52.0, 18.60909979698403), (53.0, 19.21675579995918), (54.0, 20.156663477912478), (55.00000000000001, 20.801316784049806), (56.00000000000001, 21.787508992672354), (56.99999999999999, 22.46131002578166), (57.99999999999999, 23.50354711055937), (59.0, 24.215498181795844), (60.0, 25.31828129830631), (61.0, 26.05863905260869), (62.0, 27.1722751296059), (63.0, 27.941314027680146), (64.0, 29.120616789009702), (65.0, 29.920120825444492), (66.0, 31.131245345195435), (67.0, 31.96639006473156), (68.0, 33.26263661199953), (69.0, 34.16369110963614), (70.0, 35.5801828130484), (71.0, 36.60820283325787), (72.0, 38.1756479249431), (73.0, 39.24615446243374), (74.0, 40.88891157183189), (75.0, 42.025178894468354), (76.0, 43.78392309820131), (77.0, 44.98112069755887), (78.0, 46.833730462727026), (79.0, 48.07978206774383), (80.0, 50.02504976724098), (81.0, 51.37288708549327), (82.0, 53.55199530646053), (83.0, 55.06696351116796), (84.0, 57.370786676919295), (85.0, 58.93740838648668), (86.0, 61.3351127971421), (87.0, 62.98187703284712), (88.0, 65.54105843941511), (89.0, 67.31001258140947), (90.0, 70.0570897872714), (91.0, 71.9341030300658), (92.0, 74.85952480265459), (93.0, 76.88041034750842), (94.0, 80.03912372015542), (95.0, 82.21065682563844), (96.0, 85.72436551709671), (97.0, 88.21262627724701), (98.0, 92.18626837800322), (99.0, 95.03599388789077), (100.0, 100.0)]",202,43,5
